Date,Open,High,Low,Close,Volume,OpenInt
20110216,1.1956,1.196,1.1834,1.1863,0,0
20110217,1.1863,1.1906,1.1842,1.1886,0,0
20110218,1.1884,1.1965,1.1854,1.1869,0,0
20110221,1.1866,1.1891,1.1841,1.1866,0,0
20110222,1.1864,1.1928,1.1797,1.1822,0,0
20110223,1.1821,1.187,1.1771,1.1793,0,0
20110224,1.1793,1.1807,1.1675,1.1691,0,0
20110225,1.1695,1.173,1.1636,1.1719,0,0
20110228,1.1698,1.1792,1.1689,1.1779,0,0
20110301,1.1778,1.182,1.1758,1.1807,0,0
20110302,1.1807,1.1816,1.1758,1.1774,0,0
20110303,1.1776,1.1794,1.1648,1.1657,0,0
20110304,1.1658,1.1674,1.1617,1.163,0,0
20110307,1.1631,1.1667,1.158,1.1599,0,0
20110308,1.1599,1.1643,1.158,1.1624,0,0
20110309,1.1621,1.1675,1.1621,1.1653,0,0
20110310,1.1651,1.1717,1.1617,1.1638,0,0
20110311,1.1636,1.1642,1.1553,1.1566,0,0
20110314,1.1526,1.1581,1.1506,1.1561,0,0
20110315,1.156,1.1591,1.1482,1.1501,0,0
20110316,1.1503,1.1546,1.1467,1.1506,0,0
20110317,1.1507,1.1532,1.1484,1.1508,0,0
20110318,1.1508,1.1524,1.1412,1.1446,0,0
20110321,1.1443,1.1497,1.1435,1.1471,0,0
20110322,1.1473,1.1547,1.1454,1.1539,0,0
20110323,1.1537,1.1556,1.1462,1.152,0,0
20110324,1.152,1.1544,1.1352,1.1371,0,0
20110325,1.1372,1.1398,1.1348,1.1386,0,0
20110328,1.1396,1.1415,1.1338,1.1356,0,0
20110329,1.1354,1.1367,1.1319,1.1344,0,0
20110330,1.1343,1.1425,1.1339,1.1381,0,0
20110331,1.1379,1.1395,1.1295,1.1317,0,0
20110401,1.1315,1.1361,1.1307,1.1318,0,0
20110404,1.1318,1.1373,1.1312,1.1344,0,0
20110405,1.1345,1.1475,1.1337,1.146,0,0
20110406,1.1458,1.1469,1.1367,1.1393,0,0
20110407,1.1395,1.1453,1.1373,1.1408,0,0
20110408,1.141,1.1416,1.1305,1.1311,0,0
20110411,1.1331,1.1373,1.1288,1.1326,0,0
20110412,1.1327,1.1334,1.1216,1.1229,0,0
20110413,1.1229,1.1274,1.1205,1.1262,0,0
20110414,1.1264,1.1354,1.1255,1.1287,0,0
20110415,1.1283,1.1345,1.1275,1.1311,0,0
20110418,1.1322,1.144,1.1313,1.1437,0,0
20110419,1.1433,1.1438,1.1371,1.1387,0,0
20110420,1.1385,1.1389,1.1263,1.1296,0,0
20110421,1.1294,1.1385,1.1262,1.1347,0,0
20110422,1.1349,1.1362,1.1319,1.1339,0,0
20110425,1.1343,1.1356,1.1296,1.1313,0,0
20110426,1.1313,1.1353,1.1231,1.1255,0,0
20110427,1.1255,1.1303,1.1205,1.1253,0,0
20110428,1.1252,1.1274,1.1215,1.1223,0,0
20110429,1.1225,1.1285,1.119,1.1281,0,0
20110502,1.1272,1.129,1.1208,1.1232,0,0
20110503,1.1234,1.1257,1.1102,1.1121,0,0
20110504,1.1121,1.1141,1.1075,1.1121,0,0
20110505,1.1121,1.1282,1.1059,1.1272,0,0
20110506,1.1266,1.1437,1.1238,1.143,0,0
20110509,1.1404,1.144,1.1339,1.142,0,0
20110510,1.1421,1.1468,1.1352,1.1359,0,0
20110511,1.136,1.1523,1.135,1.1519,0,0
20110512,1.1519,1.153,1.1424,1.1436,0,0
20110513,1.1435,1.1488,1.1363,1.1467,0,0
20110516,1.149,1.1508,1.1401,1.1438,0,0
20110517,1.1442,1.1516,1.141,1.1415,0,0
20110518,1.1413,1.1417,1.1309,1.1345,0,0
20110519,1.1347,1.1374,1.1305,1.134,0,0
20110520,1.1339,1.1487,1.1314,1.1462,0,0
20110523,1.1478,1.1542,1.1456,1.1475,0,0
20110524,1.1473,1.1487,1.1427,1.1474,0,0
20110525,1.1472,1.1586,1.1472,1.1557,0,0
20110526,1.1557,1.1612,1.1479,1.1595,0,0
20110527,1.1591,1.16,1.1503,1.1528,0,0
20110530,1.152,1.1554,1.1517,1.1532,0,0
20110531,1.153,1.1532,1.1424,1.1428,0,0
20110601,1.1428,1.1437,1.1352,1.1389,0,0
20110602,1.1391,1.1402,1.1282,1.1296,0,0
20110603,1.1295,1.1305,1.1208,1.1222,0,0
20110606,1.1227,1.1246,1.1188,1.1218,0,0
20110607,1.1219,1.1227,1.1178,1.1193,0,0
20110608,1.1192,1.1257,1.1142,1.1246,0,0
20110609,1.1244,1.1305,1.1214,1.128,0,0
20110610,1.1278,1.1327,1.1208,1.1311,0,0
20110613,1.133,1.137,1.1309,1.1359,0,0
20110614,1.1357,1.1384,1.1306,1.134,0,0
20110615,1.1339,1.1429,1.1331,1.1424,0,0
20110616,1.142,1.1464,1.1363,1.1374,0,0
20110617,1.1372,1.1403,1.1293,1.1316,0,0
20110620,1.1321,1.1377,1.1307,1.1324,0,0
20110621,1.1325,1.1329,1.1257,1.1276,0,0
20110622,1.128,1.13,1.1168,1.1208,0,0
20110623,1.1207,1.1302,1.1195,1.1228,0,0
20110624,1.123,1.1287,1.1202,1.1248,0,0
20110627,1.1252,1.1288,1.1182,1.1189,0,0
20110628,1.1191,1.1201,1.1129,1.1132,0,0
20110629,1.1134,1.1153,1.1094,1.1128,0,0
20110630,1.1129,1.1131,1.1027,1.107,0,0
20110701,1.1068,1.1091,1.101,1.1064,0,0
20110704,1.1046,1.1105,1.1029,1.1067,0,0
20110705,1.1065,1.1147,1.1051,1.1136,0,0
20110706,1.1137,1.1185,1.1089,1.1178,0,0
20110707,1.1176,1.1231,1.1116,1.1123,0,0
20110708,1.1121,1.1281,1.1109,1.1257,0,0
20110711,1.1271,1.137,1.1247,1.1325,0,0
20110712,1.1329,1.1429,1.1313,1.1406,0,0
20110713,1.1411,1.1416,1.1303,1.136,0,0
20110714,1.1357,1.1422,1.1323,1.1411,0,0
20110715,1.1412,1.1435,1.137,1.1397,0,0
20110718,1.1418,1.1488,1.1369,1.1379,0,0
20110719,1.1377,1.142,1.1352,1.1391,0,0
20110720,1.1393,1.1404,1.1326,1.1358,0,0
20110721,1.136,1.1413,1.1306,1.1317,0,0
20110722,1.1313,1.1367,1.1294,1.1353,0,0
20110725,1.1341,1.1366,1.1306,1.1325,0,0
20110726,1.1327,1.1342,1.1257,1.1314,0,0
20110727,1.1315,1.1399,1.1302,1.1367,0,0
20110728,1.1365,1.1446,1.1357,1.1426,0,0
20110729,1.1426,1.1449,1.1383,1.1408,0,0
20110801,1.142,1.1464,1.1358,1.1442,0,0
20110802,1.1442,1.1495,1.1403,1.1473,0,0
20110803,1.1477,1.15,1.1418,1.1447,0,0
20110804,1.1443,1.1554,1.1427,1.154,0,0
20110805,1.154,1.1571,1.145,1.148,0,0
20110808,1.1453,1.1545,1.143,1.1515,0,0
20110809,1.1514,1.1525,1.1342,1.1347,0,0
20110810,1.1347,1.1415,1.1253,1.1391,0,0
20110811,1.1389,1.1445,1.1328,1.1403,0,0
20110812,1.1406,1.1453,1.1391,1.1423,0,0
20110815,1.1417,1.1421,1.1324,1.134,0,0
20110816,1.1342,1.1445,1.1332,1.1425,0,0
20110817,1.1423,1.1495,1.1354,1.1465,0,0
20110818,1.1467,1.1539,1.1437,1.1523,0,0
20110819,1.1522,1.1555,1.1431,1.1434,0,0
20110822,1.1461,1.1499,1.1425,1.1465,0,0
20110823,1.1467,1.1492,1.1404,1.1427,0,0
20110824,1.1425,1.1457,1.1345,1.1356,0,0
20110825,1.1355,1.1371,1.1319,1.1327,0,0
20110826,1.1327,1.1332,1.1275,1.129,0,0
20110829,1.1276,1.132,1.1261,1.1308,0,0
20110830,1.1308,1.1343,1.1265,1.1291,0,0
20110831,1.1293,1.1326,1.1255,1.1305,0,0
20110901,1.1302,1.1367,1.129,1.1346,0,0
20110902,1.1346,1.1433,1.1334,1.1416,0,0
20110905,1.1409,1.1444,1.1371,1.1429,0,0
20110906,1.1431,1.1452,1.1339,1.1386,0,0
20110907,1.1385,1.1398,1.1326,1.1341,0,0
20110908,1.1339,1.1504,1.1309,1.1496,0,0
20110909,1.1494,1.1633,1.1468,1.1606,0,0
20110912,1.1659,1.172,1.1573,1.1608,0,0
20110913,1.1608,1.1634,1.1513,1.1537,0,0
20110914,1.1534,1.1575,1.1458,1.1471,0,0
20110915,1.1469,1.1499,1.1375,1.1381,0,0
20110916,1.1381,1.1478,1.1379,1.1445,0,0
20110919,1.149,1.1533,1.1459,1.1475,0,0
20110920,1.1472,1.1523,1.1445,1.1484,0,0
20110921,1.1485,1.1505,1.1371,1.1415,0,0
20110922,1.1416,1.1483,1.1381,1.1401,0,0
20110923,1.1401,1.1478,1.1373,1.1434,0,0
20110926,1.1455,1.1559,1.1432,1.1498,0,0
20110927,1.1499,1.153,1.1471,1.1505,0,0
20110928,1.1505,1.1532,1.1441,1.1512,0,0
20110929,1.1512,1.1527,1.1461,1.1487,0,0
20110930,1.1491,1.1657,1.148,1.1641,0,0
20111003,1.167,1.1722,1.1591,1.1704,0,0
20111004,1.1704,1.1716,1.1566,1.1603,0,0
20111005,1.1605,1.1636,1.1562,1.1585,0,0
20111006,1.1587,1.1601,1.1456,1.1494,0,0
20111007,1.1496,1.1639,1.1488,1.1631,0,0
20111010,1.1618,1.1621,1.1453,1.1481,0,0
20111011,1.1486,1.151,1.1408,1.1422,0,0
20111012,1.1423,1.1449,1.138,1.1428,0,0
20111013,1.1428,1.1485,1.1389,1.1444,0,0
20111014,1.1445,1.1466,1.1388,1.14,0,0
20111017,1.1399,1.1475,1.1369,1.1461,0,0
20111018,1.1463,1.1508,1.1404,1.1434,0,0
20111019,1.1434,1.1476,1.1378,1.1462,0,0
20111020,1.1463,1.1509,1.1406,1.1459,0,0
20111021,1.146,1.1534,1.1449,1.148,0,0
20111024,1.1494,1.1529,1.1461,1.1481,0,0
20111025,1.1481,1.1534,1.1462,1.1506,0,0
20111026,1.1508,1.1529,1.1465,1.1488,0,0
20111027,1.1489,1.1508,1.1324,1.1351,0,0
20111028,1.1352,1.1398,1.1336,1.1394,0,0
20111031,1.1398,1.1631,1.1384,1.1605,0,0
20111101,1.1605,1.1699,1.1595,1.166,0,0
20111102,1.166,1.1676,1.1571,1.1608,0,0
20111103,1.1607,1.1678,1.1571,1.1602,0,0
20111104,1.1601,1.1662,1.1549,1.1624,0,0
20111107,1.1622,1.1684,1.1613,1.1665,0,0
20111108,1.1663,1.1687,1.1626,1.1638,0,0
20111109,1.1637,1.1765,1.163,1.1759,0,0
20111110,1.1759,1.1786,1.1684,1.1708,0,0
20111111,1.171,1.1726,1.1645,1.1685,0,0
20111114,1.1667,1.1686,1.1625,1.1671,0,0
20111115,1.1672,1.1739,1.1661,1.169,0,0
20111116,1.1692,1.1738,1.1649,1.1687,0,0
20111117,1.1691,1.1714,1.1659,1.1701,0,0
20111118,1.1704,1.1739,1.1647,1.1686,0,0
20111121,1.1677,1.1691,1.1572,1.1597,0,0
20111122,1.16,1.1604,1.154,1.1574,0,0
20111123,1.1572,1.1644,1.1562,1.1634,0,0
20111124,1.1637,1.1649,1.16,1.1613,0,0
20111125,1.1613,1.1702,1.1602,1.1663,0,0
20111128,1.1636,1.1671,1.1615,1.1647,0,0
20111129,1.1647,1.1726,1.1612,1.1711,0,0
20111130,1.1706,1.1737,1.1641,1.168,0,0
20111201,1.1678,1.1686,1.1627,1.1655,0,0
20111202,1.1653,1.1664,1.1601,1.1649,0,0
20111205,1.1635,1.1687,1.1621,1.168,0,0
20111206,1.168,1.1712,1.1623,1.1641,0,0
20111207,1.1638,1.1748,1.1609,1.1711,0,0
20111208,1.1709,1.1771,1.1692,1.1708,0,0
20111209,1.1708,1.1743,1.1679,1.1708,0,0
20111212,1.1708,1.1835,1.1691,1.1834,0,0
20111213,1.1829,1.1902,1.179,1.1878,0,0
20111214,1.1881,1.1944,1.1869,1.1913,0,0
20111215,1.1915,1.194,1.1868,1.1914,0,0
20111216,1.1913,1.1933,1.1885,1.1918,0,0
20111219,1.1913,1.1936,1.188,1.1925,0,0
20111220,1.1925,1.1991,1.192,1.1974,0,0
20111221,1.1975,1.2043,1.1939,1.2016,0,0
20111222,1.2016,1.204,1.1978,1.2011,0,0
20111223,1.2013,1.202,1.1942,1.1946,0,0
20111227,1.1963,1.1997,1.1943,1.199,0,0
20111228,1.1986,1.2002,1.1936,1.1944,0,0
20111229,1.1946,1.1976,1.1874,1.1896,0,0
20111230,1.19,1.2007,1.1892,1.1996,0,0
20120102,1.1985,1.2008,1.1967,1.1993,0,0
20120103,1.1993,1.2006,1.1944,1.1987,0,0
20120104,1.1989,1.21,1.1979,1.2067,0,0
20120105,1.2065,1.2123,1.2063,1.2113,0,0
20120106,1.2117,1.2139,1.2097,1.2129,0,0
20120109,1.2146,1.2164,1.2081,1.2109,0,0
20120110,1.2107,1.2127,1.2067,1.2123,0,0
20120111,1.2124,1.2137,1.2057,1.2062,0,0
20120112,1.206,1.206,1.194,1.1969,0,0
20120113,1.1967,1.21,1.1938,1.208,0,0
20120116,1.2102,1.2115,1.2071,1.2104,0,0
20120117,1.2105,1.2105,1.2016,1.2036,0,0
20120118,1.2035,1.2041,1.197,1.2004,0,0
20120119,1.2002,1.2013,1.1938,1.1945,0,0
20120120,1.1945,1.2045,1.1934,1.2045,0,0
20120123,1.2067,1.2074,1.1943,1.196,0,0
20120124,1.1961,1.203,1.1918,1.1989,0,0
20120125,1.1987,1.2034,1.1926,1.1951,0,0
20120126,1.1949,1.1978,1.1906,1.197,0,0
20120127,1.1969,1.1993,1.1891,1.1898,0,0
20120130,1.1902,1.1976,1.1895,1.1954,0,0
20120131,1.1952,1.2075,1.1925,1.2045,0,0
20120201,1.2045,1.2075,1.1986,1.2031,0,0
20120202,1.2031,1.2086,1.2001,1.2023,0,0
20120203,1.2025,1.2063,1.199,1.202,0,0
